enhet,unit_name,fil,blad,vecka,ar,datum,veckodag,matratt,kommentar,portionsvikt_g,bestallda_portioner,serverade_portioner,kokssvinn_kg,serveringssvinn_kg,tallrikssvinn_kg,totalt_svinn_kg,kokssvinn_pct,serveringssvinn_pct,tallrikssvinn_pct,totalt_svinn_pct,matratt_norm
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.43,43,2025,2025-10-24,Fredag,frasig burgare,,400.0,324.0,321.0,1.9,4.0,7.0,12.9,0.0146604938271604,0.0308641975308642,0.0540123456790123,0.099537037037037,frasig burgare
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.44,44,2025,2025-10-27,Måndag,korv pasta,höstlov,400.0,55.0,55.0,0.9,0.3,1.0,2.2,0.0409090909090909,0.0136363636363636,0.0454545454545454,0.1,korv pasta
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.44,44,2025,2025-10-28,Tisdag,panerad fisk,,400.0,50.0,50.0,0.6,0.4,0.9,1.9,0.03,0.02,0.045,0.095,panerad fisk
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.44,44,2025,2025-10-29,Onsdag,köttfärssås,,400.0,45.0,45.0,0.0,0.9,1.0,1.9,0.0,0.05,0.0555555555555555,0.1055555555555555,köttfärssås
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.44,44,2025,2025-10-30,Torsdag,schnitzel,,400.0,31.0,31.0,0.0,0.6,0.4,1.0,0.0,0.0483870967741935,0.032258064516129,0.0806451612903225,schnitzel
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.44,44,2025,2025-10-31,Fredag,taco,,400.0,34.0,34.0,0.0,0.8,0.7,1.5,0.0,0.0588235294117647,0.0514705882352941,0.1102941176470588,taco
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.45,45,2025,2025-11-03,Måndag,korv pasta,,400.0,372.0,361.0,3.0,4.0,7.5,14.5,0.0201612903225806,0.0268817204301075,0.0504032258064516,0.0974462365591397,korv pasta
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.45,45,2025,2025-11-04,Tisdag,panerad fisk,,400.0,372.0,358.0,4.0,4.0,5.5,13.5,0.0268817204301075,0.0268817204301075,0.0369623655913978,0.0907258064516128,panerad fisk
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.45,45,2025,2025-11-05,Onsdag,kalops,,400.0,372.0,352.0,5.0,6.0,6.5,17.5,0.0336021505376344,0.0403225806451612,0.0436827956989247,0.1176075268817204,kalops
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.45,45,2025,2025-11-06,Torsdag,ärtsoppa,,400.0,372.0,360.0,3.0,10.0,8.0,21.0,0.0201612903225806,0.0672043010752688,0.053763440860215,0.1411290322580645,ärtsoppa
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.45,45,2025,2025-11-07,Fredag,mårten gås,,400.0,372.0,361.0,1.0,4.0,3.5,8.5,0.0067204301075268,0.0268817204301075,0.023521505376344,0.0571236559139784,mårten gås
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.46,46,2025,2025-11-10,Måndag,pastagratäng,,400.0,372.0,361.0,3.2,4.6,7.2,15.0,0.021505376344086,0.0309139784946236,0.0483870967741935,0.1008064516129032,pastagratäng
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.46,46,2025,2025-11-11,Tisdag,soppa,,400.0,372.0,362.0,4.0,1.0,8.9,13.9,0.0268817204301075,0.0067204301075268,0.0598118279569892,0.0934139784946236,soppa
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.46,46,2025,2025-11-12,Onsdag,faijitas,,400.0,372.0,365.0,3.0,4.0,7.2,14.2,0.0201612903225806,0.0268817204301075,0.0483870967741935,0.0954301075268817,faijitas
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.46,46,2025,2025-11-13,Torsdag,bordelaise,,400.0,372.0,361.0,4.5,4.8,6.9,16.200000000000003,0.0302419354838709,0.032258064516129,0.0463709677419354,0.1088709677419355,bordelaise
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.46,46,2025,2025-11-14,Fredag,pannbiff,,400.0,372.0,347.0,8.5,6.0,5.9,20.4,0.0571236559139784,0.0403225806451612,0.0396505376344086,0.1370967741935483,pannbiff
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.47,47,2025,2025-11-17,Måndag,korv mos,,400.0,372.0,351.0,2.8,3.0,5.8,11.6,0.0188172043010752,0.0201612903225806,0.0389784946236559,0.0779569892473118,korv mos
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.47,47,2025,2025-11-18,Tisdag,köttfärssås,,400.0,372.0,366.0,0.0,7.0,7.2,14.2,0.0,0.0470430107526881,0.0483870967741935,0.0954301075268817,köttfärssås
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.47,47,2025,2025-11-19,Onsdag,fiskburgare,,400.0,372.0,363.0,6.5,4.0,7.0,17.5,0.0436827956989247,0.0268817204301075,0.0470430107526881,0.1176075268817204,fiskburgare
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.47,47,2025,2025-11-20,Torsdag,soppa,,400.0,372.0,362.0,5.0,3.0,7.3,15.3,0.0336021505376344,0.0201612903225806,0.0490591397849462,0.1028225806451612,soppa
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.47,47,2025,2025-11-21,Fredag,järpar brunsås,,400.0,372.0,363.0,7.3,3.4,6.0,16.7,0.0490591397849462,0.0228494623655913,0.0403225806451612,0.1122311827956989,järpar brunsås
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.48,48,2025,2025-11-24,Måndag,wok,,400.0,372.0,362.0,5.6,4.8,10.0,20.4,0.0376344086021505,0.032258064516129,0.0672043010752688,0.1370967741935483,wok
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.48,48,2025,2025-11-25,Tisdag,tacofisk,,400.0,372.0,360.0,4.3,5.0,6.1,15.4,0.0288978494623655,0.0336021505376344,0.0409946236559139,0.1034946236559139,tacofisk
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.48,48,2025,2025-11-27,Torsdag,soppa,,400.0,372.0,361.0,4.3,3.9,6.2,14.4,0.0288978494623655,0.0262096774193548,0.0416666666666666,0.096774193548387,soppa
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.48,48,2025,2025-11-28,Fredag,chili con carne,,400.0,372.0,363.0,4.8,4.2,6.5,15.5,0.032258064516129,0.0282258064516129,0.0436827956989247,0.1041666666666666,chili con carne
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.49,49,2025,2025-12-01,Måndag,ost/skinksås,,400.0,372.0,359.0,3.2,4.0,5.8,13.0,0.021505376344086,0.0268817204301075,0.0389784946236559,0.0873655913978494,ost/skinksås
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.49,49,2025,2025-12-02,Tisdag,kyckling curry,,400.0,372.0,366.0,4.3,5.0,6.0,15.3,0.0288978494623655,0.0336021505376344,0.0403225806451612,0.1028225806451612,kyckling curry
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.49,49,2025,2025-12-03,Onsdag,fiskrätt,,400.0,372.0,353.0,2.4,5.5,9.0,16.9,0.0161290322580645,0.0369623655913978,0.0604838709677419,0.1135752688172042,fiskrätt
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.49,49,2025,2025-12-04,Torsdag,soppa,,400.0,372.0,350.0,1.2,3.0,5.0,9.2,0.0080645161290322,0.0201612903225806,0.0336021505376344,0.0618279569892473,soppa
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.49,49,2025,2025-12-05,Fredag,mex köttfärs,,400.0,372.0,361.0,3.5,5.9,10.0,19.4,0.023521505376344,0.0396505376344086,0.0672043010752688,0.1303763440860214,mex köttfärs
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.50,50,2025,2025-12-08,Måndag,kebabpytt,,400.0,372.0,346.0,6.8,2.1,8.4,17.3,0.0456989247311827,0.0141129032258064,0.0564516129032258,0.116263440860215,kebabpytt
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.50,50,2025,2025-12-09,Tisdag,p fisk,,400.0,372.0,363.0,6.6,3.0,7.0,16.6,0.0443548387096774,0.0201612903225806,0.0470430107526881,0.1115591397849462,p fisk
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.50,50,2025,2025-12-10,Onsdag,nobel,,400.0,372.0,359.0,5.8,4.0,6.2,16.0,0.0389784946236559,0.0268817204301075,0.0416666666666666,0.1075268817204301,nobel
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.50,50,2025,2025-12-11,Torsdag,kycklingkorvgryta,,400.0,372.0,362.0,6.2,3.2,7.0,16.4,0.0416666666666666,0.021505376344086,0.0470430107526881,0.1102150537634408,kycklingkorvgryta
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.50,50,2025,2025-12-12,Fredag,lasagne,,400.0,372.0,363.0,4.5,3.5,5.9,13.9,0.0302419354838709,0.023521505376344,0.0396505376344086,0.0934139784946236,lasagne
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.51,51,2025,2025-12-15,Måndag,korv mos,,400.0,372.0,355.0,3.3,2.5,5.6,11.4,0.0221774193548387,0.0168010752688172,0.0376344086021505,0.0766129032258064,korv mos
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.51,51,2025,2025-12-16,Tisdag,pytt,,400.0,372.0,337.0,3.6,2.7,5.4,11.7,0.0241935483870967,0.0181451612903225,0.0362903225806451,0.0786290322580645,pytt
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.51,51,2025,2025-12-17,Onsdag,julbord,,400.0,372.0,368.0,2.9,3.0,15.0,20.9,0.0194892473118279,0.0201612903225806,0.1008064516129032,0.1404569892473118,julbord
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.51,51,2025,2025-12-18,Torsdag,färsrätt brunsås,,400.0,372.0,364.0,3.9,5.8,4.1,13.8,0.0262096774193548,0.0389784946236559,0.0275537634408602,0.0927419354838709,färsrätt brunsås
Nyhamnsskolan,Nyhamnsskolan,Nyhamnsskolan.xlsx,v.51,51,2025,2025-12-19,Fredag,hamburgare,avslutning,400.0,60.0,60.0,0.5,1.0,1.2,2.7,0.0208333333333333,0.0416666666666666,0.0499999999999999,0.1125,hamburgare
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.2,2,2025,2025-01-08,Onsdag,thaigryta,,275.0,60.0,60.0,1.0,0.1,1.1,0.0606060606060606,0.006060606060606,0.0666666666666666,,,thaigryta
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.2,2,2025,2025-01-09,Torsdag,spröd torsk,,275.0,56.0,56.0,0.3,0.1,0.4,0.0194805194805194,0.0064935064935064,0.0259740259740259,,,spröd torsk
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.2,2,2025,2025-01-10,Fredag,köttfärssås,,275.0,47.0,47.0,0.8,,0.8,0.0618955512572533,0.0,0.0618955512572533,,,köttfärssås
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.3,3,2025,2025-01-13,Måndag,nasi goreng,,275.0,50.0,50.0,0.8,0.1,0.9,0.0581818181818181,0.0072727272727272,0.0654545454545454,,,nasi goreng
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.3,3,2025,2025-01-14,Tisdag,fiskburgare,,275.0,66.0,66.0,0.3,,0.3,0.0165289256198347,0.0,0.0165289256198347,,,fiskburgare
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.3,3,2025,2025-01-15,Onsdag,broccoli-/kycklingsås,inte så populärt/lite mkt skickat,275.0,61.0,61.0,1.5,0.1,1.6,0.0894187779433681,0.0059612518628912,0.0953800298062593,,,broccoli-/kycklingsås
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.3,3,2025,2025-01-16,Torsdag,ärtsoppa,"för mkt skickat, barnen äter inte mkt",275.0,65.0,65.0,1.6,0.2,1.8,0.0895104895104895,0.0111888111888111,0.1006993006993007,,,ärtsoppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.3,3,2025,2025-01-17,Fredag,tikka masala,,275.0,53.0,53.0,0.4,0.1,0.5,0.0274442538593482,0.006861063464837,0.0343053173241852,,,tikka masala
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.4,4,2025,2025-01-20,Måndag,oastgratinerad korv,för mkt skickat,275.0,52.0,52.0,1.6,,1.6,0.1118881118881118,0.0,0.1118881118881118,,,oastgratinerad korv
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.4,4,2025,2025-01-21,Tisdag,het sås,,275.0,59.0,59.0,1.0,,1.0,0.061633281972265,0.0,0.061633281972265,,,het sås
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.4,4,2025,2025-01-22,Onsdag,fiskpanetter,,275.0,63.0,63.0,0.5,0.1,0.6,0.0288600288600288,0.0057720057720057,0.0346320346320346,,,fiskpanetter
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.4,4,2025,2025-01-23,Torsdag,kycklingwok,,275.0,58.0,58.0,1.2,0.2,1.4,0.0752351097178683,0.012539184952978,0.0877742946708464,,,kycklingwok
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.4,4,2025,2025-01-24,Fredag,köttfärslimpa,,275.0,42.0,42.0,0.9,,0.9,0.0779220779220779,0.0,0.0779220779220779,,,köttfärslimpa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.5,5,2025,2025-01-27,Måndag,kassler,,275.0,44.0,44.0,0.8,0.1,0.9,0.0661157024793388,0.0082644628099173,0.0743801652892562,,,kassler
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.5,5,2025,2025-01-28,Tisdag,västerhavsfisk,,275.0,62.0,62.0,0.1,,0.1,0.0058651026392961,0.0,0.0058651026392961,,,västerhavsfisk
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.5,5,2025,2025-01-29,Onsdag,skivad korv,,275.0,57.0,57.0,0.8,0.1,0.9,0.0510366826156299,0.0063795853269537,0.0574162679425837,,,skivad korv
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.5,5,2025,2025-01-30,Torsdag,tomatsoppa,,275.0,59.0,59.0,0.4,0.1,0.5,0.024653312788906,0.0061633281972265,0.0308166409861325,,,tomatsoppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.5,5,2025,2025-01-31,Fredag,schnitzel,,275.0,45.0,45.0,0.2,0.1,0.3,0.0161616161616161,0.008080808080808,0.0242424242424242,,,schnitzel
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.6,6,2025,2025-02-03,Måndag,paprikasås,,275.0,51.0,51.0,0.6,,0.6,0.0427807486631016,0.0,0.0427807486631016,,,paprikasås
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.6,6,2025,2025-02-04,Tisdag,fiskgratäng,,275.0,55.0,55.0,1.3,0.2,1.5,0.0859504132231405,0.0132231404958677,0.0991735537190082,,,fiskgratäng
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.6,6,2025,2025-02-05,Onsdag,färsrätt,,275.0,51.0,51.0,0.6,0.1,0.7,0.0427807486631016,0.0071301247771836,0.0499108734402852,,,färsrätt
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.6,6,2025,2025-02-06,Torsdag,pytt i panna,,275.0,60.0,60.0,0.2,0.2,0.4,0.0121212121212121,0.0121212121212121,0.0242424242424242,,,pytt i panna
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.6,6,2025,2025-02-07,Fredag,kycklinggryta,,275.0,47.0,47.0,0.8,0.2,1.0,0.0618955512572533,0.0154738878143133,0.0773694390715667,,,kycklinggryta
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.7,7,2025,2025-02-10,Måndag,falukorv,,275.0,49.0,49.0,0.3,,0.3,0.0222634508348794,0.0,0.0222634508348794,,,falukorv
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.7,7,2025,2025-02-11,Tisdag,blomkål- & broccolisoppa,,275.0,62.0,62.0,0.8,0.1,0.9,0.0469208211143695,0.0058651026392961,0.0527859237536656,,,blomkål- & broccolisoppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.7,7,2025,2025-02-12,Onsdag,kycklinglasagne,"barnen gillar det, men lite mkt skickat",275.0,61.0,61.0,1.8,,1.8,0.1073025335320417,0.0,0.1073025335320417,,,kycklinglasagne
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.7,7,2025,2025-02-13,Torsdag,pankofisk,"små barnen äter inte mkt, för mkt skickat",275.0,57.0,57.0,1.8,,1.8,0.1148325358851674,0.0,0.1148325358851674,,,pankofisk
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.7,7,2025,2025-02-14,Fredag,köttfärsgryta,,275.0,40.0,40.0,1.0,,1.0,0.0909090909090909,0.0,0.0909090909090909,,,köttfärsgryta
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.8,8,2025,2025-02-17,Måndag,köttbullar,,275.0,40.0,40.0,0.2,,0.2,0.0181818181818181,0.0,0.0181818181818181,,,köttbullar
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.8,8,2025,2025-02-18,Tisdag,korvgryta,,275.0,45.0,45.0,1.0,0.1,1.1,0.0808080808080808,0.008080808080808,0.0888888888888888,,,korvgryta
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.8,8,2025,2025-02-19,Onsdag,pytt i panna,små barnen åt mindre än normalt,275.0,43.0,43.0,1.2,0.1,1.3,0.1014799154334038,0.0084566596194503,0.1099365750528541,,,pytt i panna
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.8,8,2025,2025-02-20,Torsdag,grönsakssoppa,mkt skickat,275.0,43.0,43.0,1.5,,1.5,0.1268498942917547,0.0,0.1268498942917547,,,grönsakssoppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.8,8,2025,2025-02-21,Fredag,panerad fisk,,275.0,36.0,36.0,,0.1,0.1,0.0,0.0101010101010101,0.0101010101010101,,,panerad fisk
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.9,9,2025,2025-02-24,Måndag,het korvgryta,,275.0,47.0,47.0,0.8,,0.8,0.0618955512572533,0.0,0.0618955512572533,,,het korvgryta
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.9,9,2025,2025-02-25,Tisdag,fiskrätt,,275.0,56.0,56.0,1.2,0.1,1.3,0.0779220779220779,0.0064935064935064,0.0844155844155844,,,fiskrätt
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.9,9,2025,2025-02-26,Onsdag,quornbiff,,275.0,54.0,54.0,0.4,,0.4,0.0269360269360269,0.0,0.0269360269360269,,,quornbiff
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.9,9,2025,2025-02-27,Torsdag,kött- & grön.soppa,,275.0,56.0,56.0,0.8,0.2,1.0,0.0519480519480519,0.0129870129870129,0.0649350649350649,,,kött- & grön.soppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.9,9,2025,2025-02-28,Fredag,köttbullar,,275.0,44.0,44.0,0.2,,0.2,0.0165289256198347,0.0,0.0165289256198347,,,köttbullar
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.10,10,2025,2025-03-03,Måndag,lasagnette,,275.0,47.0,47.0,1.3,,1.3,0.1005802707930367,0.0,0.1005802707930367,,,lasagnette
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.10,10,2025,2025-03-05,Onsdag,fiskpanetter,,275.0,52.0,52.0,0.6,,0.6,0.0419580419580419,0.0,0.0419580419580419,,,fiskpanetter
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.10,10,2025,2025-03-06,Torsdag,kycklingwok,,275.0,59.0,59.0,1.4,0.1,1.5,0.086286594761171,0.0061633281972265,0.0924499229583975,,,kycklingwok
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.10,10,2025,2025-03-07,Fredag,moussaka,,275.0,47.0,47.0,0.1,0.1,0.2,0.0077369439071566,0.0077369439071566,0.0154738878143133,,,moussaka
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.11,11,2025,2025-03-10,Måndag,tomatgryta,,275.0,47.0,47.0,0.5,0.1,0.6,0.0386847195357833,0.0077369439071566,0.04642166344294,,,tomatgryta
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.11,11,2025,2025-03-11,Tisdag,fiskgratäng,,275.0,64.0,64.0,1.7,0.2,1.9,0.096590909090909,0.0113636363636363,0.1079545454545454,,,fiskgratäng
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.11,11,2025,2025-03-12,Onsdag,rotfruktspytt,,275.0,55.0,55.0,1.4,0.1,1.5,0.0925619834710743,0.0066115702479338,0.0991735537190082,,,rotfruktspytt
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.11,11,2025,2025-03-13,Torsdag,gulaschsoppa,,275.0,49.0,49.0,0.5,,0.5,0.0371057513914656,0.0,0.0371057513914656,,,gulaschsoppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.11,11,2025,2025-03-14,Fredag,lasagne,,275.0,40.0,40.0,0.9,,0.9,0.0818181818181818,0.0,0.0818181818181818,,,lasagne
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.12,12,2025,2025-03-17,Måndag,het sås,,275.0,48.0,48.0,0.6,0.1,0.7,0.0454545454545454,0.0075757575757575,0.053030303030303,,,het sås
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.12,12,2025,2025-03-18,Tisdag,chilipanna,,275.0,64.0,64.0,0.9,0.1,1.0,0.0511363636363636,0.0056818181818181,0.0568181818181818,,,chilipanna
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.12,12,2025,2025-03-19,Onsdag,pankofisk,,275.0,66.0,66.0,1.0,0.2,1.2,0.0550964187327823,0.0110192837465564,0.0661157024793388,,,pankofisk
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.12,12,2025,2025-03-20,Torsdag,blomkålssoppa,,275.0,62.0,62.0,1.2,,1.2,0.0703812316715542,0.0,0.0703812316715542,,,blomkålssoppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.12,12,2025,2025-03-21,Fredag,kalkonschnitzel,för mkt potatis,275.0,53.0,53.0,1.0,,1.0,0.0686106346483705,0.0,0.0686106346483705,,,kalkonschnitzel
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.13,13,2025,2025-03-24,Måndag,wienerkorv,,275.0,53.0,53.0,0.8,,0.8,0.0548885077186964,0.0,0.0548885077186964,,,wienerkorv
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.13,13,2025,2025-03-25,Tisdag,spröd torsk,,275.0,59.0,59.0,1.0,,1.0,0.061633281972265,0.0,0.061633281972265,,,spröd torsk
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.13,13,2025,2025-03-26,Onsdag,nasi goreng,det gick ju bra tills sista gruppen...,275.0,58.0,58.0,1.5,,1.5,0.0940438871473354,0.0,0.0940438871473354,,,nasi goreng
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.13,13,2025,2025-03-27,Torsdag,hamburgare,,275.0,63.0,63.0,0.4,,0.4,0.023088023088023,0.0,0.023088023088023,,,hamburgare
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.13,13,2025,2025-03-28,Fredag,kycklingwok,"många sjuka, mkt skickat",275.0,36.0,36.0,0.8,,0.8,0.0808080808080808,0.0,0.0808080808080808,,,kycklingwok
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.14,14,2025,2025-03-31,Måndag,tomat/baconsås,,275.0,44.0,44.0,0.5,0.1,0.6,0.0413223140495867,0.0082644628099173,0.0495867768595041,,,tomat/baconsås
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.14,14,2025,2025-04-01,Tisdag,fiskrätt,inte så populär på 2 avd.,275.0,45.0,43.0,1.3,0.1,1.4,0.105050505050505,0.008080808080808,0.1131313131313131,,,fiskrätt
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.14,14,2025,2025-04-02,Onsdag,kalops,,275.0,37.0,35.0,0.8,0.1,0.9,0.0786240786240786,0.0098280098280098,0.0884520884520884,,,kalops
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.14,14,2025,2025-04-03,Torsdag,soppa,,275.0,31.0,31.0,0.3,0.1,0.4,0.0351906158357771,0.0117302052785923,0.0469208211143695,,,soppa
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.14,14,2025,2025-04-04,Fredag,chili con carne,,275.0,31.0,29.0,0.7,,0.7,0.0821114369501466,0.0,0.0821114369501466,,,chili con carne
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.15,15,2025,2025-04-07,Måndag,pytt i panna,,275.0,55.0,55.0,1.3,,1.3,0.0859504132231405,0.0,0.0859504132231405,,,pytt i panna
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.15,15,2025,2025-04-08,Tisdag,köttbullar,,275.0,69.0,69.0,0.2,,0.2,0.0105401844532279,0.0,0.0105401844532279,,,köttbullar
Peter Lundhs förskola,Peter Lundhs förskola,Peter Lundhs förskola.xlsx,v.15,15,2025,2025-04-09,Onsdag,fiskpanetter,,275.0,62.0,62.0,0.1,0.1,0.2,0.0058651026392961,0.0058651026392961,0.0117302052785923,,,fiskpanetter
